id,customer_tweet_id,customer_text,agent_tweet_id,historical_agent_reply,true_intent,true_should_escalate,true_escalation_reason,reason_code,key_resolution_points,human_quality_score
golden_143,2129230,. My wifi constantly keeps disconnecting wen in connect it agine 5 seconds later it disconnect agine itz really frustrating,2129228,We're here to help! What iOS version is currently installed on your device?,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_144,1527028,"hi, my Apple Watch hasn’t paired with my new iPhone even although I’ve set the new phone up using a backup",1527027,Congrats on your new iPhone! We hope you love it. Let's pair it to your Watch using these steps: https://t.co/lrUT3FBnPf,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_145,1760300,why all of a sudden has my iPhone started trying to play music in my car through the charger and not via Bluetooth?,1760298,Thank you for reaching out. Let’s work together to find out why. Have you changed any Settings in your iPhone recently?,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_146,2977387,it's ridiculous how hard it is to get some help every time I walk into one of your stores. My Apple Watch has been broken for almost a year now because every store I walk into it takes forever for someone to assist me.,2977386,"This certainly isn't the experience that we want you to have. Does this happen even when you have a reservation set up? What kind of trouble are you having with your Apple Watch? Send us a DM, and we'll look into this with you. https://t.co/GDrqU2kzhr",connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_147,1874918,New iOS update keeps turning on my bluetooth. I’ve never connected my phone using BT ever. Explanation ??,1874917,We want to help you take a look at what is going on. DM us what device and version of iOS you are using. https://t.co/GDrqU22YpT,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_148,1173939,Why this stupid ios keeps turning the wifi and bluetooth on every time???,1173937,"We can help. To clarify, are you toggling the buttons from Settings or from the Control Center? What's the iOS version?",connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_149,629715,I have an Apple Watch band white that’s discolored.,629714,Thanks for reaching back out to us. We understand how important it is to keep your watch looking good. We recommend checking out this link: https://t.co/VxlvpoL1kr,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_150,649801,why can’t I search for WiFi? 😡😡 https://t.co/HweBSz6DGY,649800,Being able to access a Wi-Fi network is important. We want to help. Let's start with the steps found here: https://t.co/sXbhzfS2lM Let us know if you need more help.,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_151,1783116,my phone keeps going to no service constantly,1783115,We are here to help. Try the steps outlined in the following article: https://t.co/5KootZbxj1 DM us if that doesn't help: https://t.co/GDrqU22YpT,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_152,1761082,Any way to unlock a apple watch from icloud activation lock mode? Want to buy one that is like this for cheap?,1761081,We'd be glad to help. Activation locks have to be removed by the person who owns the Apple ID Account. https://t.co/yYdDR7k0Bm,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_153,1785462,big bug... iOS beta 11.1 WiFi switch it's blocked off and I can not turn it on... and now ???,1785461,Let's get this figured out. Have you tried any troubleshooting steps to fix the Wi-Fi issues? Send us a DM. https://t.co/GDrqU22YpT,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_154,2041470,girl when are y’all gonna fix the obvious Bluetooth issues w/ iOS 11? My audio drops out in my car speakers constantly!,2041468,We certainly want you to be able to stay connected. Can you confirm what version of 11 you're running? Go ahead and send us a DM. https://t.co/GDrqU22YpT,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_155,1342941,How reliable is the Apple Watch heart monitor?,1342939,Thank you for reaching out to us. Look here for details on how Apple Watch measures your heart rate: https://t.co/45AlFnF6Ae,connectivity_peripherals,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Suggest toggling Bluetooth/Wi-Fi, forgetting network/device, or resetting network settings.",4
golden_156,2063958,. y’all need to talk this new iOS is absolutely terrible compatibility #battery,2063955,"Great battery life is important, and we want to get to the bottom of that with you. Could you join us in DM with more info? https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_157,1222703,Man I’m having so many problems with my phone with this iOS 11 I’ve never had this many issues with a new update. Terrible,1222702,"What issues are you having? Let us know in Direct Message, we'd love to help. https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_158,151453,"i tried to search a contact, contacts greyed out but keypad dint come up...what have you done in ios11...worst ios https://t.co/vguEvqkKp9",151452,"Do you know what version of the iOS is on the device? If not, you can check under Settings > General > About > Version. Let us know, and we'll help with Searching in contacts.",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_159,2622729,"since #ios11 came out my phone is basically useless, the touchscreen doesn’t work or is lagging good job on destroying my phone",2622727,We're glad you reached out. Is this happening in all your apps? Which version of iOS 11 are you currently running? Tap Settings > General > About to find the version number.,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_160,1065257,": above all the worst upgrade for #iPhone I ever suffered. A slower phone a worst experience, thanks.",1065256,Let us know via DM if you have already updated your iPhone to iOS 11.0.3: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_161,2062292,"iOS 11.02 is terrible! My iPhone became slow, apps go unresponsive & crash all the time! I regret this update.",2062291,"What kind of iPhone do you have? Does this happen when using a specific app? DM us with details, and we'll see how we can help https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_162,2849203,the new Pages update is the worst. Why can't I now choose how I want to send my document? Auto PAGES. No more PDF?? Stinks,2849202,We’d like to get you in touch with an expert from our apps & software team to assist further. Use this link to get connected with them: https://t.co/IBIY3vMgPj,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_163,1496117,hello hi why da heck is my iPhone 6 battery the worst thing in the world??,1496116,Battery life is vital for daily use. Let's look into this together. Can you confirm which iOS you're using?,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_164,1040203,"literally worst customer service I have ever seen.ur advisors wasted my 2 hrs transferring chat to 1 another,hanging up",1040202,"We want to hear about your experience, and make sure you get the help you're looking for. Let's work together in DM. https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_165,457222,- Can you please either A) sort out #ios11 or B) replace my iPhone 7+ now that your new operating system as rendered it completely useless? All your users are complaining but no action from your end. You messed up with a buggy update at least fix it.,457220,We appreciate you contacting us about this situation. We always want our customers to have the best experience. Let's hop into DM and get to the bottom of this: https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_166,1147001,Its been 4 mnths only and my apple6’s performance getting worst day by day. #Badexperience...,1146997,Tell us what's happening with your device? Also what version of iOS are you currently running?,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_167,1828721,Nooo!!! Not getting my kudos but looks like I should be. Worst activity Apple Watch bug ever! What to do!!! https://t.co/OLouC4liqK,1828720,"That's certainly not expected behavior. We'd like to help! Please send us a DM with additional details, and we'll get started. https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_168,908613,"so my iphone sixplus battery is terrible now, 100 just 15min ago, now 79% battery life! #wtf #applesucks",908610,Let's look into that. DM us the version of iOS that's running on your iPhone and we'll go from there. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_169,1227229,"iOS 11 is still a beta, because it crashes constantly, reboots alone, applications freezes, sad. Worst iOS and 11",1227228,"We want to help. Which device are you using? DM us back, we'll continue there. https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_170,1002023,this screen freezing in the horizontal is absolutely unacceptable. Please see the MANY complaints on this.,1002021,This is certainly not the behavior we want you to experience. Could you tell us which Apple device you're using?,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_171,1235662,"can i please go back to ios 10. Ios 11 really sucks! Battery drain, none responsive. It makes my phone useless.",1235661,Let's see what we can do to get this resolved. Which device are you experiencing it on? Reply in DM. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_172,648568,#iOS11 is a total disaster. Completely distroyed my iPhone 6 performance & wrecked its battery. tries hard to help. But software is beyond repair. I think this iOS update is the worst ever. Is there a Twitter protest campaign or class action suit? It’s that bad.,648566,We have received all of your DM's. We will be continuing to work with you there. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_173,404110,The new #iOS11 has become my iPhone 6 a useless brick... it is super slow and it freezes #UnsatisfiedCustomer,404109,We are here to help. DM us which iOS 11 version you are on and we can take a look at this. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_174,592227,This is what useless has done to my computer with recent updates. They clearly are in one hell of a mess.👈👎🏼 https://t.co/y7xrNMJCIE,592225,We know how important it is that your iMac is running at its best. We have received your DMs and will continue working with you from there.,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_175,2004695,Probably the worst customer experience trying to get my iPhoneX despite having both reservation & delivery due today,2004694,"We always want you to have the best experience, so we'd be happy to look into this. DM us more info and we'll start there. https://t.co/GDrqU22YpT",escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_176,2908121,is it normal for the iPhone to turn itself off when it still has 20% or more battery life? Build a better phone and less useless gadgets,2908120,This isn't typical behavior. We would like to work on this with you. Send us a DM and we'll get started. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_177,585897,"dears am really frustrated due to the service provided by your team in UAE, 2nd time am facing issue with my device and they refusing to replace the device and it's still under warranty. this is really unacceptable.I need an immediate action",585896,We'd like to check into what's going on with your device. DM us more information about what's going on and we'll continue from there: https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_178,719371,I did the new update on the iPhone 7 and my phone is terrible now. Voice mail doesn’t work recent missed called locked up etc.,719370,We'd be happy to help. Send us a DM with a few details and we can look into it with you. https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_179,1639044,"IOS 11 IS THE WORST THING TO EVER HAPPEN TO IPHONE, THE IPHONE 8 BLEW UP BECAUSE YOU CANT MAKE A GOOD PHONE #USELESS",1639043,We're here to help. Go ahead and let us know more details about your experience within DM here: https://t.co/GDrqU22YpT,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_180,2835802,can y’all please get this iOS 11 update together because my phone is worst off now than it was before I updated from iOS 10,2835800,We’ve received your DM and will continue working with you there.,escalation_human_complaint,True,Customer Dissatisfaction: High negative sentiment or explicit human agent request requires senior support handling.,FRUSTRATED_CUSTOMER,De-escalate with empathetic brand tone; offer immediate private escalation link/DM to senior representative.,4
golden_181,453964,Hi - In Settings>General there is no Profiles tab to opt out of beta profile. Help?,453963,"We're happy to do everything we can to help. To start, DM us with the model of iPhone and exact iOS version you're currently using. You can find this by going to Settings > General > About. https://t.co/GDrqU22YpT",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_182,792769,I can’t seem to change my push notifications for my emails. The option to do this is no longer their in settings? 🤔,792767,We'd love to help. You can change mail notifications under Settings > Notifications. More info is here: https://t.co/E7sMv2aXe6,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_183,2607732,"Hi, I don't understand how to put videos & photos that i took with my iPhone X on my windows computer when it's plugged on the computer. When I do it via iCloud, quality isn't at is best. Also, when I put videos from my PC on it, only 3 of them synchronize Thanks https://t.co/TOuf0UG9op",2607731,"Congrats on your new iPhone. We can help. To import videos to your computer, you can use this link: https://t.co/KSr0Br9YuG For moving videos from the computer to your iPhone, do you get any error messages on the computer or your iPhone when trying to transfer them?",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_184,1082417,I need to wipe out my iPad Pro 10.5 and restore from a back up. How do I do that?,1082414,We'd love to help with this. This article has a link to wiping and instructions for restoring: https://t.co/swvuDDw4sj,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_185,2652493,um like this whole “i” thing is getting annoying. HOW DO I FIX IT!?,2652492,We'd be happy to take a look into this with you. Could you please send us a DM with what device you're having this issue on and what OS version it's running? https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_186,2841998,I'm trying to recover my mom's iphone account can I speed up the process by going in store? The current recovery date is Dec 4th.,2841996,"Unfortunately the Apple Store cannot help speed up the process. For your security, recovery takes several days. You'll simply need to wait the allotted time. Learn more here: https://t.co/nXAGZj0EE7",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_187,1785783,#MacOS High Sierra mail problem. Can I get OS support for 2012 iMac?,1785782,Certainly. DM us details on what exactly is going on with your Mac Mail and we'll continue support with you there. https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_188,31921,Is it just me or does the X to close out your notifications only show up sometimes? Does anyone know how to fix that? https://t.co/qtY6wnrl19,31919,This is the expected behavior for notifications. Take a look at this: https://t.co/2txgOv5s2M,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_189,848069,Can I not upgrade frm 10.3.3 to 11.0.3 without taking backup manually on to PC? As always yur softwr did it ( I use iPhone 7).,848068,We are here to help. DM us the details of your issue and we can take a look at this. https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_190,2676870,"My iPhone 5se was nearly full, I'm down to over 10Gigs free now but,theREDWarning(1)on my settings app wont go away!OS11.0.3😩",2676869,We'd be happy to look into this with you. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_191,1861511,I ported my cell # from another carrier. now SMS frm Apple (2 step verif) is blocked. how do i contact u to change SMS routing,1861509,Glad you reached out. Have you had a chance to look over this link? https://t.co/j2ORapR6rK DM us if we can assist further. https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_192,2622713,Hi how do I find photos with unknown faces in High Sierra Photos?,2622711,Great question. We'd like to get you over to our Photos support for any questions or concerns you have about the Photos application on your Mac. They'll be the best ones to help in regards to that. Just follow this link to get to them: https://t.co/IBIY3vMgPj,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_193,2127306,my phone is working slowly. How can I do to fix it?,2127304,"Let's take a look at this together! To begin, what iOS version are you currently on? When did you first notice this behavior?",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_194,170385,in morning everything worked fine now i came back and screen isnt alright. please tell me way how to fix this problem. model:ipad2 https://t.co/mMlnpgOeVp,170382,Hello. Help is here! Let's get your iPad working properly. Please DM us here and share a few details: https://t.co/GDrqU22YpT,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_195,397452,"first time this happens, how do I fix it!! I need to download more apps!! https://t.co/vFgKPjmKpW",397451,We're here to help out. Get this resolved by updating the billing information on the Organizer's Apple ID: https://t.co/Y0YoIRcZa7,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_196,2800556,"I ordered iPhone X from Verizon. I plan to trade in 6s Plus at Apple Store in exchange for credit to be used for Apple Care for new X. While I'm at store, will they transfer SIM card to new X and help me set up phone? Will they apply Zagg screen protector for me?",2800555,"While we can't guarantee that we'll be able to apply the screen protector when you buy an iPhone at an Apple Store, we'll help you get completely set up and taking selfies before you walk out the door!",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_197,2499345,"help! Caught in a viscous circle. I restart, log in, then this. Restart, log in, this. Repeat. What can I do? https://t.co/zMcw2gqK7W",2499343,"Let's see what we can do to get this resolved. Do you have any other user accounts? If so, do you get the same thing when you log into another user? Reply in DM to get started. https://t.co/GDrqU22YpT",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_198,1951100,Hey please tell me how to turn these search suggestions off? These are the charming terms that appear on a page about Rochdale https://t.co/nncem7BKyM,1951098,"Go to Settings > Siri & Search, then turn off Search & Siri suggestions for Safari and test to see if the issue persists. DM us. https://t.co/GDrqU22YpT",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_199,1449207,Hi How can i get help from Apple France for my ipad invoice? Thanks !,1449206,"Thanks for reaching out! For help with this issue, reach out to our Online Store Advisors here: https://t.co/8yjRd1Xo0i",general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
golden_200,1335210,When can I order an unlocked iPhone X in the US? I tried to pre-order tonight and only see options for locked versions.,1335209,Great question! Our Online Store team is best suited to help you. You can reach them here: https://t.co/8yjRd1Xo0i,general_guidance,False,Auto-Handled: Resolvable via verified knowledge base troubleshooting steps without human intervention.,AUTO_HANDLE,"Provide official support guidance, Settings navigation path, or Apple documentation link.",4
