customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
1606785,Hey .... Sup with the WEIRD symbol when you type an “I”???? #apple #iOS11 #dafaq,Hey @AppleSupport .... Sup with the WEIRD symbol when you type an “I”???? #apple #iOS11 #dafaq,Sat Nov 04 22:43:58 +0000 2017,1606784,Check out this article and DM us if you have questions: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,@493578 Check out this article and DM us if you have questions: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,Sun Nov 05 02:31:28 +0000 2017
618578,"If a business has definitely had a name change and located at the same address, how long does it take for that to be changed in the Maps App?","@AppleSupport If a business has definitely had a name change and located at the same address, how long does it take for that to be changed in the Maps App?",Wed Oct 04 22:20:41 +0000 2017,618577,"We can help. Please report this issue to us, so that our teams can look into this: https://t.co/jiMIBQw7go","@266762 We can help. Please report this issue to us, so that our teams can look into this: https://t.co/jiMIBQw7go",Wed Oct 04 22:46:00 +0000 2017
1598110,why won’t this thing connect?! Trying all day. Tweeting from phone connected to said network. #iPhoneX #iphoneXlaunch https://t.co/0hP7j4boO2,@AppleSupport why won’t this thing connect?! Trying all day. Tweeting from phone connected to said network.  #iPhoneX #iphoneXlaunch https://t.co/0hP7j4boO2,Sun Nov 05 00:18:23 +0000 2017,1598109,We're happy to help! DM us and we'll go from there. https://t.co/GDrqU22YpT,@490876 We're happy to help! DM us and we'll go from there. https://t.co/GDrqU22YpT,Sun Nov 05 03:21:25 +0000 2017
2369456,my MacBook is stuck on this screen after failing to install the new macOS update. Restarting the MacBook only brings it back to this after failing to install. https://t.co/2gPffKz6S3,@AppleSupport my MacBook is stuck on this screen after failing to install the new macOS update. Restarting the MacBook only brings it back to this after failing to install. https://t.co/2gPffKz6S3,Mon Nov 13 23:53:14 +0000 2017,2369455,"We're happy to help get the macOS update installed! When you first initiated the installation, was it from the App Store? Join us in DM and we can continue there. https://t.co/GDrqU22YpT","@683809 We're happy to help get the macOS update installed! When you first initiated the installation, was it from the App Store? Join us in DM and we can continue there. https://t.co/GDrqU22YpT",Tue Nov 14 00:04:54 +0000 2017
1132167,for some reason if i sent an email from my icloud to my corporate email i never received,@AppleSupport for some reason if i sent an email from my icloud to my corporate email i never received,Tue Oct 24 03:27:15 +0000 2017,1132166,We're here to help. Are you able to send emails to other addresses?,@386784 We're here to help. Are you able to send emails to other addresses?,Tue Oct 24 12:25:16 +0000 2017
2545617,I updated my phone and I hate it can i go back to iOS 9,@AppleSupport I updated my phone and I hate it can i go back to iOS 9,Thu Nov 16 05:18:47 +0000 2017,2545616,We'd like to help you. Please DM us what you're experiencing and we'll figure this out together. https://t.co/GDrqU22YpT,@716002 We'd like to help you. Please DM us what you're experiencing and we'll figure this out together. https://t.co/GDrqU22YpT,Thu Nov 16 13:57:00 +0000 2017
1776244,"your iPhone 8 is complete garbage. I’ve had the 4s, 6s, 7 and 8. 8 is by far the worst.This will be my last 🍎 phone. Samsung👌🏽","@AppleSupport your iPhone 8 is complete garbage. I’ve had the 4s, 6s, 7 and 8. 8 is by far the worst.This will be my last 🍎 phone. Samsung👌🏽",Tue Nov 07 23:12:27 +0000 2017,1776243,We'd be happy to help with any issues you may be having. Send us a DM and we'll go from there: https://t.co/GDrqU22YpT,@533766 We'd be happy to help with any issues you may be having. Send us a DM and we'll go from there: https://t.co/GDrqU22YpT,Tue Nov 07 23:56:00 +0000 2017
1552868,Hello I would love to use my new iPhone X https://t.co/hrP0kjRNIi,Hello @AppleSupport I would love to use my new iPhone X https://t.co/hrP0kjRNIi,Fri Nov 03 20:31:43 +0000 2017,1552867,Thanks for your patience! This page may help: https://t.co/ywHIZGN4Ac DM us your carrier if this doesn’t get you activated. https://t.co/GDrqU22YpT,"@480467 Thanks for your patience! This page may help: https://t.co/ywHIZGN4Ac

DM us your carrier if this doesn’t get you activated. https://t.co/GDrqU22YpT",Sat Nov 04 00:42:00 +0000 2017
765464,"Hey . Can’t make any calls with my iPhone since iOS 11.0.2. Eh...help? SIM✅, reset network settings✅, Internet✅ #KindOfUrgent","Hey @AppleSupport. Can’t make any calls with my iPhone since iOS 11.0.2. Eh...help? SIM✅, reset network settings✅, Internet✅ #KindOfUrgent",Wed Oct 11 21:42:26 +0000 2017,765462,We're here to help! What kind of iPhone do you have? Are you still able to receive calls?,@302952 We're here to help! What kind of iPhone do you have? Are you still able to receive calls?,Wed Oct 11 22:03:00 +0000 2017
2427273,"every time I type “it”, my phone autocorrects to “I.T”...please help me","@AppleSupport every time I type “it”, my phone autocorrects to “I.T”...please help me",Tue Nov 14 19:44:23 +0000 2017,2427271,"We're here for you! First, please confirm which device you're using and what specific iOS version it is running.","@696950 We're here for you!  First, please confirm which device you're using and what specific iOS version it is running.",Tue Nov 14 20:08:31 +0000 2017
1590556,Oh so me actually touching the I not working no more,Oh so me actually touching the I not working no more @AppleSupport,Sat Nov 04 20:15:13 +0000 2017,1590555,We’d love to help. Here is a helpful link. https://t.co/xU1AGHStV6,@489030 We’d love to help. Here is a helpful link. https://t.co/xU1AGHStV6,Sun Nov 05 00:00:32 +0000 2017
1976989,is the issue with iOS 11 on iPhone 8 device not auto locking resolved?,@AppleSupport is the issue with iOS 11 on iPhone 8 device not auto locking resolved?,Wed Oct 18 17:26:54 +0000 2017,1976988,We would be glad to help with this. What issues are you having with auto-lock? Let us know in DM. https://t.co/GDrqU22YpT,@585435 We would be glad to help with this. What issues are you having with auto-lock? Let us know in DM. https://t.co/GDrqU22YpT,Wed Oct 18 18:02:01 +0000 2017
365698,Hey thanks for forcing me to update my phone then have it crash every 6 seconds 👍🏻,Hey @AppleSupport thanks for forcing me to update my phone then have it crash every 6 seconds 👍🏻,Sun Oct 08 17:59:02 +0000 2017,365697,Thank you for reaching out. DM us what iOS version you're currently on and we'll go from there. https://t.co/GDrqU22YpT,@202627 Thank you for reaching out. DM us what iOS version you're currently on and we'll go from there. https://t.co/GDrqU22YpT,Sun Oct 08 19:59:26 +0000 2017
1796250,"brand new macbook pro taking several minutes to boot up, freezing during boot up. Zero user feedback on boot screen.","@115858 @AppleSupport brand new macbook pro taking several minutes to boot up, freezing during boot up. Zero user feedback on boot screen.",Thu Oct 12 14:12:21 +0000 2017,1796249,Congrats on your new MacBook. We want you to be able to get the best performance from your Mac. Let's work on this together in DM https://t.co/GDrqU22YpT,@234108 Congrats on your new MacBook. We want you to be able to get the best performance from your Mac. Let's work on this together in DM https://t.co/GDrqU22YpT,Thu Oct 12 15:30:00 +0000 2017
2312112,can you guys help to restore my iPhone to put a new account on it?,@AppleSupport can you guys help to restore my iPhone to put a new account on it?,Sun Nov 12 20:53:40 +0000 2017,2312111,We certainly can help you. Follow the steps here to get your device restored to factory settings: https://t.co/swvuDDNFQT DM us if you are unsuccessful: https://t.co/GDrqU22YpT,@670526 We certainly can help you. Follow the steps here to get your device restored to factory settings: https://t.co/swvuDDNFQT  DM us if you are unsuccessful: https://t.co/GDrqU22YpT,Sun Nov 12 22:01:27 +0000 2017
889517,high I’m getting this with a few ringtones how do I get this on my iPhone to show?,@AppleSupport high I’m getting this with a few ringtones how do I get this on my iPhone to show?,Fri Oct 20 22:11:52 +0000 2017,889516,"We’d like to help! Send us a DM and provide us some additional details, including which iPhone you have. https://t.co/GDrqU22YpT","@331179 We’d like to help! Send us a DM and provide us some additional details, including which iPhone you have. https://t.co/GDrqU22YpT",Fri Oct 20 23:36:31 +0000 2017
1536984,"Hi! Just finished migrating to my new iPhone Ⅹ, and Messages appears to crash every time I try to open it. Any suggestions?","@AppleSupport Hi! Just finished migrating to my new iPhone Ⅹ, and Messages appears to crash every time I try to open it. Any suggestions?",Fri Nov 03 20:36:50 +0000 2017,1536982,Congratulations on your new iPhone X! We can definitely help. Are you seeing any error messages come up when this happens?,@12504 Congratulations on your new iPhone X! We can definitely help. Are you seeing any error messages come up when this happens?,Sat Nov 04 00:54:29 +0000 2017
2109702,I cant open neither Twitter nor YouTube even in Safari. I've restarted my iPhone and nothing happened Help pls,"@AppleSupport I cant open neither Twitter nor YouTube even in Safari.
I've restarted my iPhone and nothing happened
Help pls",Wed Nov 08 12:16:19 +0000 2017,2109700,We'd love to assist you. Are you able to access other web sites in Safari? Which iOS version is running on your iPhone?,@622392 We'd love to assist you. Are you able to access other web sites in Safari? Which iOS version is running on your iPhone?,Wed Nov 08 16:17:28 +0000 2017
2893334,what’s up with 11.1.2 no longer letting me use play/pause on my bluetooth devices with RockMyRun and Audible?!? Your iTunes works just fine ... surprised? :/,@AppleSupport what’s up with 11.1.2 no longer letting me use play/pause on my bluetooth devices with RockMyRun and Audible?!? Your iTunes works just fine ... surprised? :/,Tue Nov 28 15:07:53 +0000 2017,2893332,"We'd love to look into this with you and figure out what's causing this change. Have you checked for app updates in the App Store for these particular apps? Does restarting your phone, the bluetooth devices, and the apps help at all?","@801924 We'd love to look into this with you and figure out what's causing this change. Have you checked for app updates in the App Store for these particular apps? Does restarting your phone, the bluetooth devices, and the apps help at all?",Tue Nov 28 15:32:31 +0000 2017
2518311,hey can u fix the question mark boxes pls I I I I,hey @AppleSupport can u fix the question mark boxes pls I️ I️ I️ I️,Wed Nov 15 23:18:49 +0000 2017,2518310,"We can definitely help you. First, back up and update your iPhone as our article explains: https://t.co/80YRnjDFDk Then, once you have iOS 11.1.1, DM us if this continues. https://t.co/GDrqU22YpT","@717347 We can definitely help you. First, back up and update your iPhone as our article explains: https://t.co/80YRnjDFDk Then, once you have iOS 11.1.1, DM us if this continues. https://t.co/GDrqU22YpT",Thu Nov 16 00:21:28 +0000 2017
2286762,Hi — Why would iTunes ignore this setting? Is it just trying to annoy me? https://t.co/ahtJBpf5Ru,Hi @AppleSupport — Why would iTunes ignore this setting? Is it just trying to annoy me? https://t.co/ahtJBpf5Ru,Sat Nov 11 22:47:01 +0000 2017,2286761,Thanks for reaching out. Does this happen with all devices or just this one? Was the iPad needing to update when it happened this time?,@664434 Thanks for reaching out. Does this happen with all devices or just this one? Was the iPad needing to update when it happened this time?,Sun Nov 12 00:06:54 +0000 2017
2690811,ya know it's getting real friggin tiring of my phone breaking,ya know it's getting real friggin tiring of my phone breaking @AppleSupport,Sun Nov 19 15:04:24 +0000 2017,2690810,"We know how important it is to have your phone working properly and want to help. DM us to let us know which country you are located in, as well as the issue you're having with your iPhone to get started. https://t.co/GDrqU22YpT","@756457 We know how important it is to have your phone working properly and want to help.  DM us to let us know which country you are located in, as well as the issue you're having with your iPhone to get started. https://t.co/GDrqU22YpT",Sun Nov 19 16:15:56 +0000 2017
768262,Woah...what have done to my phone since downloading the latest update ?maybe you want us all to buy a new phone !?,Woah...what have @AppleSupport done to my phone since downloading the latest update  ?maybe you want us all to buy a new phone !?,Sat Oct 07 14:51:10 +0000 2017,768261,We're happy to take a closer look at any issues you're experiencing. Send us a DM to get started. https://t.co/GDrqU22YpT,@303486 We're happy to take a closer look at any issues you're experiencing. Send us a DM to get started. https://t.co/GDrqU22YpT,Sat Oct 07 15:19:00 +0000 2017
2004814,"since the new update, if I type “I” an A and question mark appear. Also, iTunes music is all screwed up on Bluetooth","@AppleSupport since the new update, if I️ type “I️” an A and question mark appear. Also, iTunes music is all screwed up on Bluetooth",Fri Nov 03 23:39:52 +0000 2017,2004811,"Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT","@592848 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",Sat Nov 04 03:43:27 +0000 2017
2003343,"I Enough, , seriously... too big of a company to let this shit linger, . Iiiiiiiiiii","I️

Enough, @115858, seriously... too big of a company to let this shit linger, @AppleSupport.
Iiiiiiiiiii",Fri Nov 03 19:32:30 +0000 2017,2003342,"We'd be delighted to work with you on this issue. Meet us in DM with some further details, and we'll start our troubleshooting. https://t.co/GDrqU22YpT","@339426 We'd be delighted to work with you on this issue. Meet us in DM with some further details, and we'll start our troubleshooting. https://t.co/GDrqU22YpT",Fri Nov 03 23:45:00 +0000 2017
1586787,my phone updated last night & now my message notifications no longer popping up fix this,my phone updated last night &amp; now my message notifications no longer popping up fix this @AppleSupport,Sat Nov 04 13:30:33 +0000 2017,1586785,Let's see if we can resolve this together. Is it only message notifications? Are there any others you're not getting? Thanks.,@488144 Let's see if we can resolve this together. Is it only message notifications? Are there any others you're not getting? Thanks.,Sat Nov 04 18:14:00 +0000 2017
1726235,what’s with the I? Why do I need to take extra steps for the letter (I) ?,@AppleSupport what’s with the I️? Why do I️ need to take extra steps for the letter (I) ?,Tue Nov 07 03:16:48 +0000 2017,1726233,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@522078 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 05:24:31 +0000 2017
2352105,Yo you need to fix these iOS 11 bugs it’s taking you forever and this “I” thing is annoying,Yo @AppleSupport you need to fix these iOS 11 bugs it’s taking you forever and this “I️” thing is annoying,Mon Nov 13 17:29:54 +0000 2017,2352104,"To help resolve this issue, we recommend backing up your device and updating to iOS 11.1.1. You can learn more about this issue and updating here: https://t.co/xXaXeeSRt9","@679738 To help resolve this issue, we recommend backing up your device and updating to iOS 11.1.1. You can learn more about this issue and updating here: https://t.co/xXaXeeSRt9",Mon Nov 13 18:27:00 +0000 2017
2281256,You guys managed to screw up again High Serria iOS and Final Cut Pro won’t import any Sony media at all. Many people are complaining about this,@AppleSupport You guys managed to screw up again High Serria iOS and Final Cut Pro won’t import any Sony media at all.  Many people are complaining about this,Sat Nov 11 17:56:45 +0000 2017,2281255,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,@663127 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Sat Nov 11 20:43:26 +0000 2017
556111,So happy I spent $50 for my battery to almost catch fire #almostburntdownmyhouse #icouldsmellburning #wasteofmoney https://t.co/nqo8PrCWYS,So happy I spent $50 for my battery to almost catch fire @AppleSupport #almostburntdownmyhouse #icouldsmellburning #wasteofmoney https://t.co/nqo8PrCWYS,Sat Dec 02 19:38:56 +0000 2017,556110,"We can provide you the best support on this issue. Please send us a Direct Message with more details, along with your country of location, at the link below to get started. https://t.co/GDrqU22YpT","@249907 We can provide you the best support on this issue. Please send us a Direct Message with more details, along with your country of location, at the link below to get started. https://t.co/GDrqU22YpT",Sat Dec 02 21:04:57 +0000 2017
321209,I downloaded iOS 11.0.2 and all of my songs added from are gone,@AppleSupport I downloaded iOS 11.0.2 and all of my songs added from @115948 are gone,Sat Oct 07 03:16:56 +0000 2017,321208,We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,@192523 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Sat Oct 07 12:54:53 +0000 2017
1087776,"hello, why do I continue to get asked to update payment info, it continues to not take it and won’t let my apps update","@AppleSupport hello, why do I continue to get asked to update payment info, it continues to not take it and won’t let my apps update",Mon Oct 23 18:39:35 +0000 2017,1087775,We'd love to help out. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,@376599 We'd love to help out. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,Mon Oct 23 18:56:03 +0000 2017
1872293,"my songs aren’t downloading, it just keeps spinning https://t.co/rRmt4q48Ud","@AppleSupport my songs aren’t downloading, it just keeps spinning https://t.co/rRmt4q48Ud",Fri Oct 20 02:53:36 +0000 2017,1872291,Have you restarted your iPhone since this happened? DM us if that doesn't help. Restart your iPhone: https://t.co/d59djUbfjV https://t.co/GDrqU22YpT,@559096 Have you restarted your iPhone since this happened? DM us if that doesn't help. Restart your iPhone: https://t.co/d59djUbfjV https://t.co/GDrqU22YpT,Fri Oct 20 03:25:00 +0000 2017
1785585,"My iphone 7+ is having problem after 11.0.2. Camera black screen, haptic not working, poor battery life, photos gone.","@AppleSupport @115858 My iphone 7+ is having problem after 11.0.2. Camera black screen, haptic not working, poor battery life, photos gone.",Wed Oct 11 11:29:24 +0000 2017,1785584,We'd be happy to do everything we can to help. Can you DM us if you have a backup from before your photos went missing? https://t.co/GDrqU22YpT,@536468 We'd be happy to do everything we can to help. Can you DM us if you have a backup from before your photos went missing? https://t.co/GDrqU22YpT,Wed Oct 11 14:28:29 +0000 2017
188326,"iPhone 5S refuses to upgrade from 11.0.1 to 11.0.2. Hit “download and install,” it asks for pin, circles, then stops. https://t.co/nHIssucZxj","@AppleSupport iPhone 5S refuses to upgrade from 11.0.1 to 11.0.2. Hit “download and install,” it asks for pin, circles, then      stops. https://t.co/nHIssucZxj",Wed Oct 04 15:56:54 +0000 2017,188325,We want to help you get your iOS updated! Do you have a computer running iTunes we can try?,@160190 We want to help you get your iOS updated! Do you have a computer running iTunes we can try?,Wed Oct 04 16:36:34 +0000 2017
694472,Dites serait il possible d avoir un S.A.V. au même niveau que le prix de vos ordinateurs ? #pascontent,Dites @115858 @AppleSupport serait il possible d avoir un S.A.V. au même niveau que le prix de vos ordinateurs ? #pascontent,Thu Nov 23 10:38:22 +0000 2017,694471,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,@285598 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 23 15:31:00 +0000 2017
1014327,iOS 11 is honestly such a buggy piece of crap. It’s nearly about to brick my phone. I pay this much to just be this mad,iOS 11 is honestly such a buggy piece of crap. It’s nearly about to brick my phone. @115858 @AppleSupport I pay this much to just be this mad,Sat Oct 14 06:42:23 +0000 2017,1014326,We're here for you. What's happening when you attempt to use the device? How do you get it working again?,@360009 We're here for you. What's happening when you attempt to use the device? How do you get it working again?,Sat Oct 14 13:20:30 +0000 2017
1339723,"hi, tried to download MacOS High Sierra on my MacBook Pro and it just crashed. Can't turn on my computer anymore !","@AppleSupport hi, tried to download MacOS High Sierra on my MacBook Pro and it just crashed. Can't turn on my computer anymore !",Fri Oct 27 10:24:45 +0000 2017,1339722,We want to help. Check out the following article and DM us if you still have issues: https://t.co/RqWW0duJ0U https://t.co/GDrqU22YpT,@432491 We want to help. Check out the following article and DM us if you still have issues: https://t.co/RqWW0duJ0U https://t.co/GDrqU22YpT,Fri Oct 27 15:25:30 +0000 2017
2043978,#ios11 is draining battery very badly plz update it,#ios11 is draining battery very badly  plz update it @115858 @AppleSupport,Wed Oct 04 11:19:52 +0000 2017,2043977,"Battery life is important, and we're here for you. To get started, which device are you experiencing this on? Let us know in DM. https://t.co/GDrqU22YpT","@604458 Battery life is important, and we're here for you. To get started, which device are you experiencing this on? Let us know in DM. https://t.co/GDrqU22YpT",Wed Oct 04 14:09:00 +0000 2017
1908434,why don’t we try fixing the bugs before releasing the updates for once. Your latest updates are brutal for functionality,@AppleSupport why don’t we try fixing the bugs before releasing the updates for once. Your latest updates are brutal for functionality,Wed Oct 25 17:51:49 +0000 2017,1908433,We'd like to know more about what's occurring on your device to assist. Send us a DM and we'll take it from there. https://t.co/GDrqU22YpT,@568538 We'd like to know more about what's occurring on your device to assist. Send us a DM and we'll take it from there. https://t.co/GDrqU22YpT,Wed Oct 25 18:05:28 +0000 2017
2948220,I’m trying to update my iTunes but keep getting this error. Could you help? https://t.co/IMmkc9fSX0,@AppleSupport I’m trying to update my iTunes but keep getting this error. Could you help? https://t.co/IMmkc9fSX0,Wed Nov 29 16:21:45 +0000 2017,2948218,Absolutely. Help is here. Check out this link to get this resolved: https://t.co/KsXnANVRUK Let us know if that does the trick to get iTunes updated and installed.,@814246 Absolutely. Help is here. Check out this link to get this resolved:  https://t.co/KsXnANVRUK Let us know if that does the trick to get iTunes updated and installed.,Wed Nov 29 16:39:31 +0000 2017
587480,Dear I am not buying a new phone. I just got my pictures back and now my phone is shutting down every 2 mins. #upgradenightmare,"Dear @115858 I am not buying a new phone. I just got my pictures back and now my phone is shutting down every 2 mins. 
@AppleSupport #upgradenightmare",Sat Dec 02 14:22:49 +0000 2017,587478,"We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/osZOKKTalm If you need further assistance, let us know.","@258779 We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/osZOKKTalm If you need further assistance, let us know.",Sat Dec 02 19:16:00 +0000 2017
2032608,"hey guys, is there any way to file a bug report? or multiple? for mac and/or iPhone?","@AppleSupport hey guys, is there any way to file a bug report? or multiple? for mac and/or iPhone?",Tue Nov 07 12:05:23 +0000 2017,2032607,We'd like to know more so we can provide the best guidance. Send us a DM with the details of what you're experiencing. https://t.co/GDrqU22YpT,@601050 We'd like to know more so we can provide the best guidance. Send us a DM with the details of what you're experiencing. https://t.co/GDrqU22YpT,Tue Nov 07 16:08:36 +0000 2017
483227,Do you hate #iOS11 as much as I do? Shorter battery life and slower phone than ever. Plus for the first time ever it freezes. get your act together. Already flirting with Samsung due to iOS 11... #ios11sucks,Do you hate #iOS11 as much as I do? Shorter battery life and slower phone than ever. Plus for the first time ever it freezes. @AppleSupport get your act together. Already flirting with Samsung due to iOS 11... #ios11sucks,Fri Dec 01 07:31:07 +0000 2017,483226,We'd love the opportunity to work with you today in hopes of getting your iPhone running much smoother. Meet up with us in DM to get started. Click the link below and send us a message with your current iPhone model and iOS 11 version under Settings > General > About. https://t.co/GDrqU22YpT,@229938 We'd love the opportunity to work with you today in hopes of getting your iPhone running much smoother. Meet up with us in DM to get started. Click the link below and send us a message with your current iPhone model and iOS 11 version under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Fri Dec 01 14:23:00 +0000 2017
2523465,Where is my time? https://t.co/EyC3bzZhHz,@AppleSupport Where is my time? https://t.co/EyC3bzZhHz,Thu Nov 16 01:32:29 +0000 2017,2523463,"Let's get to the bottom of this together. Have you had a chance to restart your iPhone since noticing the time missing in the status bar? In order to ensure we're on the same page, please let us know which version number of iOS you've got installed.","@718631 Let's get to the bottom of this together. Have you had a chance to restart your iPhone since noticing the time missing in the status bar? In order to ensure we're on the same page, please let us know which version number of iOS you've got installed.",Thu Nov 16 02:15:29 +0000 2017
1243783,I’m so damn sick of not being able to hear my phone calls 😤,@AppleSupport I’m so damn sick of not being able to hear my phone calls 😤,Mon Oct 16 02:39:36 +0000 2017,1243782,We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,@411800 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Mon Oct 16 02:47:00 +0000 2017
2404882,Thank you apple for 11.1 ! lost all my 50 GB data !! and crashed my phone twice !!!!!!!!!!,@AppleSupport Thank you apple for 11.1 ! lost all my 50 GB data !! and crashed my phone twice !!!!!!!!!!,Tue Nov 14 12:02:52 +0000 2017,2404881,We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,@691726 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Tue Nov 14 15:07:39 +0000 2017
2126077,"So ... , why did I just get software update to iOS 11.1, yet there is STILL an autocorrect problem showing ""I"" as ""A ?""? Isn't that something you maybe wanted to address in a software update? #iPhone #Apple","So ... @115858, why did I just get software update to iOS 11.1, yet there is STILL an autocorrect problem showing ""I"" as ""A ?""? Isn't that something you maybe wanted to address in a software update? @AppleSupport #iPhone #Apple",Wed Nov 08 16:58:47 +0000 2017,2126076,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@626097 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 18:34:26 +0000 2017
1907195,anyway to check the overall health of my battery 5s?,@AppleSupport  anyway to check the overall health of my battery 5s?,Wed Oct 25 15:31:58 +0000 2017,1907194,We'll be glad to assist you. What are you experiencing with your battery? Please DM us where we can troubleshoot further. https://t.co/GDrqU22YpT,@568237 We'll be glad to assist you. What are you experiencing with your battery? Please DM us where we can troubleshoot further. https://t.co/GDrqU22YpT,Wed Oct 25 15:46:53 +0000 2017
1522622,I am so discussed I did an update on iPhone 6 went to Apple the rebutted and the entire Phone stopped working. #upset,@AppleSupport I am so discussed I did an update on iPhone 6 went to Apple the rebutted and the entire Phone stopped working. #upset,Fri Nov 03 16:19:13 +0000 2017,1522621,We'd like to gather additional details about your experience. Let's meet up in DM. https://t.co/GDrqU22YpT,@225719  We'd like to gather additional details about your experience. Let's meet up in DM. https://t.co/GDrqU22YpT,Fri Nov 03 21:14:50 +0000 2017
1892202,"Can/do replace a defective battery same day, in the UK, out of warranty, if I visit the Genius Bar?","Can/do @AppleSupport replace a defective battery same day, in the UK, out of warranty, if I visit the Genius Bar?",Sun Oct 22 21:09:43 +0000 2017,1892201,"That's a great question. So we can provide the best support, select the following link to join us in a DM. https://t.co/GDrqU22YpT","@115845 That's a great question. So we can provide the best support, select the following link to join us in a DM. https://t.co/GDrqU22YpT",Sun Oct 22 22:14:00 +0000 2017
2523459,Hi is there an option to prevent iBooks from locking itself? Is kind of annoying to be tapping the screen while I read.,Hi @AppleSupport is there an option to prevent iBooks from locking itself? Is kind of annoying to be tapping the screen while I read.,Thu Nov 16 01:39:43 +0000 2017,2523458,Let's look into this for you. Send us a DM with your current iOS version and we can check on few options for you. https://t.co/GDrqU22YpT,@439090 Let's look into this for you. Send us a DM with your current iOS version and we can check on few options for you. https://t.co/GDrqU22YpT,Thu Nov 16 02:18:00 +0000 2017
452605,Hey I know you were busy lately but any chance you can fix the iPhone X and Ford Sync Bluetooth connection bug as well? Sync seems to be killing BT on the phone. Constant disconnecting and discovery problems. Latest iOS.,Hey @AppleSupport I know you were busy lately but any chance you can fix the iPhone X and Ford Sync Bluetooth connection bug as well? Sync seems to be killing BT on the phone. Constant disconnecting and discovery problems. Latest iOS.,Thu Nov 30 21:48:26 +0000 2017,452604,"We know how important it is to stay connected to your vehicle. Let’s look into this together. Send us a DM telling us the iOS version running on your iPhone X, and the year and model of Ford vehicle you have. Also, let us know any troubleshooting steps you’ve tried. https://t.co/GDrqU22YpT","@222373 We know how important it is to stay connected to your vehicle. Let’s look into this together. Send us a DM telling us the iOS version running on your iPhone X, and the year and model of Ford vehicle you have. Also, let us know any troubleshooting steps you’ve tried. https://t.co/GDrqU22YpT",Thu Nov 30 22:06:31 +0000 2017
2057268,Is there a way to stop the brightness repeatedly changing itself in the latest update? It’s so stupid and annoying.,@AppleSupport Is there a way to stop the brightness repeatedly changing itself in the latest update? It’s so stupid and annoying.,Thu Oct 19 00:16:51 +0000 2017,2057266,"Yes, we can help you adjust the settings! Auto-brightness can be turned off in the Accessibility menu: https://t.co/75BtKi0wBJ","@155765 Yes, we can help you adjust the settings! Auto-brightness can be turned off in the Accessibility menu: https://t.co/75BtKi0wBJ",Thu Oct 19 00:22:00 +0000 2017
353658,"iPhone 7+ updated to iOS 11.0.2: slow opening apps. freezing, siri not working, wtf? 11.0.2","iPhone 7+ updated to iOS 11.0.2:  slow opening apps. freezing, siri not working, wtf? @applesupport 11.0.2",Sun Oct 08 04:58:30 +0000 2017,353657,We'd like to help out. Join us in DM and we'll dig in on this. https://t.co/GDrqU22YpT,@200069 We'd like to help out. Join us in DM and we'll dig in on this. https://t.co/GDrqU22YpT,Sun Oct 08 13:54:00 +0000 2017
